make,model,year_start,year_end,key_type,fcc_status,chip_status,battery_status,blank_status,freq_status
Lexus,GS450h,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS450h,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS450h,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS200,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS200t,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS200t,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS250,2015,2015,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Lexus,IS250,2016,2016,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Lexus,IS300,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS300,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS300,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS300,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS300,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS300,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS300,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,IS350,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,LX570,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,LX570,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,LX570,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,LX570,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,LX570,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,LX570,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200T,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200T,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200T,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200T,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200T,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX200T,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300h,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300h,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300h,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300h,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300h,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,NX300h,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC200t,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC200t,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC300,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RC350,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RCF,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RCF,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RCF,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RCF,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RCF,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX350,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX350,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX350,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX350,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX350,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX350,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX450h,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX450h,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX450h,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX450h,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX450h,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,RX450h,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Aviator,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Aviator,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Aviator,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Continental,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Continental,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Continental,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Continental,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,"Continental Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"Continental Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"Continental Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"Continental Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,Corsair,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Corsair,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Corsair,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,"Corsair Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,MKC,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKC,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKC,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKC,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKC,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKC,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKC,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,"MKC Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKC Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKC Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKC Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKC Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,MKS,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKS,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKT,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKT,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKT,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKT,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKT,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKT,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKX,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKX,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKX,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKX,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKX,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,"MKX Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKX Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKX Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKX Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,MKZ,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKZ,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKZ,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKZ,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKZ,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKZ,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,MKZ,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,"MKZ Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKZ Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKZ Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKZ Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKZ Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"MKZ Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,Nautilus,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Nautilus,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Nautilus,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Nautilus,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,"Nautilus Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,Navigator,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Navigator,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Navigator,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Navigator,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Navigator,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Navigator,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Navigator,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,Navigator,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Lincoln,"Navigator Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"Navigator Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"Navigator Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Lincoln,"Navigator Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Maserati,Ghibli,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Maserati,Ghibli,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Maserati,Levante,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Maserati,Levante,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Maserati,Levante,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Maserati,Levante,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Maserati,Quattroporte,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Maserati,Quattroporte,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,3,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,3,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,3,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,3,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,3,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,3,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,3,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback 5 Door",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback 5 Door",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback 5 Door",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Hatchback 5 Door",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Sedan",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Sedan",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Sedan",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"3 Sedan",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"5 Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Mazda,6,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,6,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,6,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,6,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,6,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-3,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-3,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-3,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-3,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-3,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-30,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-30,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-5,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-5,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-5,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-5,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-5,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-5,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-5,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-9,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-9,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-9,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-9,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-9,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,CX-9,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"CX-9 Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Mazda,"MX-5 Miata",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"MX-5 Miata",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"MX-5 Miata",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"MX-5 Miata",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mazda,"MX-5 Miata Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Lancer,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Lancer,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Lancer,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Lancer,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Mirage,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Mirage,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Mirage,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Mirage,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Mirage,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Mirage,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,Outlander,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,"Outlander Sport",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,"Outlander Sport",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,"Outlander Sport",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,"Outlander Sport",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,"Outlander Sport",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Mitsubishi,"Outlander Sport",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,370Z,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,370Z,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,370Z,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,370Z,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Altima,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Altima,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Altima,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Altima,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Altima,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Altima,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Altima,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Ariya,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Ariya,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Armada,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Armada,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Armada,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Armada,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Armada,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Armada,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Armada,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Frontier,2015,2015,Standard,OK,MISSING,OK,MISSING,OK
Nissan,Frontier,2016,2016,Standard,OK,MISSING,OK,MISSING,OK
Nissan,Frontier,2017,2017,Standard,OK,MISSING,OK,MISSING,OK
Nissan,Frontier,2018,2018,Standard,OK,MISSING,OK,MISSING,OK
Nissan,"Frontier Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Frontier Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Frontier Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Frontier Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,Juke,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Juke,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Juke,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Kicks,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Kicks,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Kicks,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Kicks,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Kicks,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Kicks,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Kicks,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Leaf,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Maxima,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Maxima,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Maxima,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Maxima,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Maxima,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Maxima,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Murano,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Murano,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Murano,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Murano,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Murano,2019,2019,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Nissan,Murano,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Murano,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,NV,2015,2015,Standard,OK,MISSING,OK,MISSING,OK
Nissan,NV,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,NV,2016,2016,Standard,OK,MISSING,OK,MISSING,OK
Nissan,NV,2017,2017,Standard,OK,MISSING,OK,MISSING,OK
Nissan,NV,2018,2018,Standard,OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
