video_id,title,category,tool,makes,models,year_start,year_end,source_count,youtube_url
MWhq_sj8oBc,How To Replace or Change Mercedes - Benz G Class Remote Key Fob Battery 2020 - 2023,battery,,Mercedes-Benz,E-Class|GLE,2020,2023,1,https://www.youtube.com/watch?v=MWhq_sj8oBc
v9RUyTpw4dA,Mercedes AMG key fob battery replacement - EASY DIY,battery,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=v9RUyTpw4dA
FsbiF6hrfSY,How to Open and Start Your Mercedes With Dead Key Fob,battery,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=FsbiF6hrfSY
20ybicWc1WU,Mercedes Benz E Class S Class W213 2017 2018 Key Fob Battery Replacement Instructions,battery,,Mercedes-Benz|Ram,,2017,2018,1,https://www.youtube.com/watch?v=20ybicWc1WU
hUdfrT-LqWw,Mercedes w213 - Key Battery Replacement,battery,,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=hUdfrT-LqWw
Xm9lTYrnyHs,NEW Mercedes Benz key fob battery replacement - EASY DIY,battery,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=Xm9lTYrnyHs
-FI_DG-DE9k,Mercedes Sprinter Key Not Detected▶️ Place Key In Marked Space FIXED,emergency,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=-FI_DG-DE9k
2EZojqdaFQk,(474) HU64 Lishi Picking & Decoding Mercedes Door Lock,lishi,Lishi,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=2EZojqdaFQk
kWqGy3neYso,Change Frequency on Mercedes BE Key - Quick and easy job 315 to 433 mhz,other,,Mercedes-Benz|Ram,E-Class|GLE,,,2,https://www.youtube.com/watch?v=kWqGy3neYso
eBLNeQLcB74,Mercedes FBS4 blank keys verses Pre-programmed keys from the dealer,other,,Mercedes-Benz|Ram,E-Class|GLE,,,4,https://www.youtube.com/watch?v=eBLNeQLcB74
zL-tp8r2mvk,Mercedes Benz FBS4 System Detection using Autel IM608 Pro2,other,Autel,Mercedes-Benz,E-Class|GLE,,,2,https://www.youtube.com/watch?v=zL-tp8r2mvk
ROO-YlJqAFw,This INFINITI Is Secretly a Mercedes-Benz (GLA vs. QX30),other,,Mercedes-Benz|Infiniti,X3|GLA,,,1,https://www.youtube.com/watch?v=ROO-YlJqAFw
pY7XOtNKFj4,Mercedes Owners' Tragedy: The Truth About Lost FBS4 Keys and Their Cost,other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=pY7XOtNKFj4
bsRVutrlcac,Circuit board repair for Mercedes Benz Key Fob - Tricky one,other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=bsRVutrlcac
jlWkjigZBnQ,"Unlocking Your S-Class If Your Key Fob Is Dead (W223) (Model Years 2021, 2022, 2023, 2024)",other,,Mercedes-Benz,Model Y|S-Class,2021,2024,1,https://www.youtube.com/watch?v=jlWkjigZBnQ
pYe6c4QFIu4,"video_url: """,other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=pYe6c4QFIu4
s2tnmOnoR3M,"video_url: """,other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=s2tnmOnoR3M
4dqMMk33gXw,"video_url: """,other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=4dqMMk33gXw
-amYZmJ3eXo,New CGDI MB Update Unlocks Mercedes FBS4 Virgin Function ...,other,,Mercedes-Benz,,,,2,https://www.youtube.com/watch?v=-amYZmJ3eXo
TLkeetDozSk,Mercedes C-Class - New And Old: W205 vs W206 Model Comparison,other,,Mercedes-Benz|Ram,C-Class,,,2,https://www.youtube.com/watch?v=TLkeetDozSk
lzGU0koNF8g,FBS4 ECU Personalization in a W213 E-Class Mercedes-Benz 2021,other,,Mercedes-Benz|Ram,C-Class|E-Class,2021,2021,4,https://www.youtube.com/watch?v=lzGU0koNF8g
ZC9Zm8SIzSk,"Mercedes ignition switch EIS module easy repair. Fixes no start, intermittent key switch condition.",other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=ZC9Zm8SIzSk
eXYMEEFlRL0,Mercedes Benz ignition switch EIS module easy fix. Key not working. Intermittent no start.,other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=eXYMEEFlRL0
qUZ-pgGz-1Y,Sprinter EIS Module Failure- Fix it BEFORE You Get Stranded!,other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=qUZ-pgGz-1Y
IwNzIMQa1k0,Mercedes-Benz E-Class - Removing the display module | W213,other,,Mercedes-Benz|Ram,E-Class,,,1,https://www.youtube.com/watch?v=IwNzIMQa1k0
1rzdSt4C1eE,W214 vs W213 E-Class — NEW vs OLD Mercedes! What's REALLY Changed?,other,,Mercedes-Benz|Ram,E-Class,,,1,https://www.youtube.com/watch?v=1rzdSt4C1eE
FFsPPlDJZ7g,2019 - 2024 Mercedes-Benz E-Class Retrospective | W213 vs W214,other,,Mercedes-Benz|Ram,E-Class,2019,2024,1,https://www.youtube.com/watch?v=FFsPPlDJZ7g
pliXz290pKQ,DSM Conversion Explained: FBS3 → FBS4 → Multiple Variants (Full Demo),other,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=pliXz290pKQ
W5PqrYSHIao,MERCEDES ECM MED17.7.X FBS4 CLONING/PROGRAMMING WITH IM608,programming,Autel,Mercedes-Benz|Ram,E-Class|GLE,,,1,https://www.youtube.com/watch?v=W5PqrYSHIao
-WUtUaPEST0,Autel IM608 Pro | Adding a key for a Mercedes-Benz | Key programming,programming,Autel,Mercedes-Benz|Ram,,,,2,https://www.youtube.com/watch?v=-WUtUaPEST0
3_bsd1C8x40,Mercedes Key Programming with Autel IM608,programming,Autel,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=3_bsd1C8x40
bkObSfqxuiU,(4/6)Autel IM608 Pro | Adding a key for a Mercedes-Benz | Key programming,programming,Autel,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=bkObSfqxuiU
T-nEbG9gEQk,"How to program ESL Emulator Diagspeed , W204 W207 172 W212 Mercedes Benz",tutorial,,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=T-nEbG9gEQk
QoTO7zjNvKo,How to easily remove Electronic Ignition Switch (EIS) For Mercedes W221 S Class 2007-2013 CL500 C216,tutorial,,Mercedes-Benz|Ram,E-Class|C-Class,2013,2013,4,https://www.youtube.com/watch?v=QoTO7zjNvKo
aSHdOZ78pBw,How to Check if Your Mercedes-Benz Has FBS3 or FBS4 Using the YOUCANIC Scanner,tutorial,,Mercedes-Benz|Ram,,,,7,https://www.youtube.com/watch?v=aSHdOZ78pBw
a6ijF-Rm9Qo,How To Change Mercedes FBS4 KEY BATTERY,tutorial,,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=a6ijF-Rm9Qo
QohNPcAA9lo,HOW TO PROGRAM A KEY FOR 2006-2016 MERCEDES G CLASS USING AUTEL IM508 & XP400,tutorial,Autel,Mercedes-Benz|Ram,,2016,2016,1,https://www.youtube.com/watch?v=QohNPcAA9lo
X2CgzVZeBsg,"How To Program Mercedes Key Fob – FBS3/FBS4 Basics, Pairing Options",tutorial,,Mercedes-Benz|Ram,C-Class,,,4,https://www.youtube.com/watch?v=X2CgzVZeBsg
vJt8G-hXMjU,How to clone and reprogram Mercedes EIS,tutorial,,Mercedes-Benz|Ram,,,,2,https://www.youtube.com/watch?v=vJt8G-hXMjU
VFEK3eQUE_0,"How to check if ESL, EIS or Key Fob problem on Mercedes Benz No Start, Full Detail Diagnose Repair",tutorial,,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=VFEK3eQUE_0
pzUrqdvqo0M,Mercedes W212 | How To Remove Front Air Vents,tutorial,,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=pzUrqdvqo0M
mx3Pjn_pkNo,Mercedes W212 | How To | Repair Front Air Vent,tutorial,,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=mx3Pjn_pkNo
mv7no_fIyIo,Mercedes-Benz E-Class Maintenance: How to Remove and Install the Instrument Cluster (W213),tutorial,,Mercedes-Benz|Ram,E-Class,,,1,https://www.youtube.com/watch?v=mv7no_fIyIo
ZrSj52o5Ngw,Mercedes Warning Fix: Stop Vehicle Leave Engine Running Solved!##mercedestutorials #mercedesf1,tutorial,,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=ZrSj52o5Ngw
XwUcG6hLVyU,How to program Mercedes Benz W204 W207 W212 Steering Lock Emulator Using Xhorse VVDI Key Tool Plus,tutorial,Xhorse,Mercedes-Benz|Ram,,,,1,https://www.youtube.com/watch?v=XwUcG6hLVyU
0C2JHwuPMXw,Yanhua ACDP Module 42 Benz DSM (FBS4) Transfer Data Guide- OBDII365,tutorial,Yanhua ACDP,Mercedes-Benz,,,,1,https://www.youtube.com/watch?v=0C2JHwuPMXw
PcOt1SySkLI,2023 Mitsubishi Outlander - All Keys Lost Autel IM608,akl,Autel,Mitsubishi,Outlander,2023,2023,1,https://www.youtube.com/watch?v=PcOt1SySkLI
jmwpcXu9wYc,Smart Pro™ Basics - Erase & Add Keys,add_key,Smart Pro,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=jmwpcXu9wYc
jqHMxyzweQ8,How To Program keys All Keys Lost for Nissan Sentra using Autel IM608 Key Programmer,akl,Autel,Nissan|Ram,Pathfinder,,,2,https://www.youtube.com/watch?v=jqHMxyzweQ8
lZT-4Je_6eE,2022 Nissan Maxima Key Programming with IM608 | All Keys Lost!,akl,Autel,Nissan|Ram,Maxima|Pathfinder,2022,2022,4,https://www.youtube.com/watch?v=lZT-4Je_6eE
aIJbN_tn0Vw,ALL Keys Lost - Programming Nissan Rogue cut Key to Start Engine,akl,,Nissan|Ram,Rogue,,,2,https://www.youtube.com/watch?v=aIJbN_tn0Vw
bYGvQ1SdMxo,Nissan Pathfinder 2022(AKL) using ADC2017 and SmartPro,akl,Smart Pro,Nissan|Ram,Pathfinder,2017,2022,2,https://www.youtube.com/watch?v=bYGvQ1SdMxo
eeSEdu6ub7M,'09 Nissan BCM Serial to PIN Conversion,bcm,,Nissan,,,,1,https://www.youtube.com/watch?v=eeSEdu6ub7M
ZbXC53aK5EI,2017-2022 Nissan Rogue Sport BCM Location. How To Remove 2017-2022 Nissan Rogue Sport BCM.,bcm,,Nissan|Ram|Infiniti,Rogue|Pathfinder,2017,2022,6,https://www.youtube.com/watch?v=ZbXC53aK5EI
YbeMPPqv8ZM,How to Stop Wasting Hours Trying to Write A VIN On A Used BCM 2016 Nissan Rouge,bcm,,Nissan|Ram,Rogue,2016,2016,4,https://www.youtube.com/watch?v=YbeMPPqv8ZM
1ySGTcSoDVw,Nissan BCM replacement: Coding the BCM and program keys. How to switch from manual to Auto Trans.,bcm,,Nissan|Ram,Rogue,,,2,https://www.youtube.com/watch?v=1ySGTcSoDVw
yMqLUZVsd0w,Nissan Crack BCM Code With SmartPro,bcm,Smart Pro,Nissan|Ram,Rogue,,,2,https://www.youtube.com/watch?v=yMqLUZVsd0w
ymPfeiBFZvE,Access the body control module to plug in the Nissan ADC-2017 bypass cable!,bypass,,Nissan|Ram|Infiniti,Pathfinder,2017,2017,5,https://www.youtube.com/watch?v=ymPfeiBFZvE
UhG6gO0kktQ,How To Program PROXIMITY KEYS 2020 NISSAN KICKS B18 w/ 16+32 Gateway Connector Bypass - OBDSTAR DP +,bypass,,Nissan|Ram,Altima,2020,2020,1,https://www.youtube.com/watch?v=UhG6gO0kktQ
hqQyH8quRYg,Unlocking Nissan SGW with X-431 Torque Link | Launch Tech USA,bypass,,Nissan,Altima,,,1,https://www.youtube.com/watch?v=hqQyH8quRYg
Mgk9Vaggncs,How Autel tablets empower technicians to unlock gateway access via AutoAuth,bypass,Autel,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=Mgk9Vaggncs
2XtEHfW3ZOo,Vehicle Secure Gateway: Scan Tool Access with asTech - Live: Collision World Fair & Expo,bypass,,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=2XtEHfW3ZOo
NXaBYO_ekHY,"SGW Bypass: Unlock Full Diagnostics for Renault, Dacia, and Nissan",bypass,,Nissan,,,,1,https://www.youtube.com/watch?v=NXaBYO_ekHY
bG60Cqoqe9M,How To Start A 2019 - 2023 Nissan Altima With Key ID Incorrect,emergency,,Nissan,Altima,2019,2023,1,https://www.youtube.com/watch?v=bG60Cqoqe9M
z0X9qpt-HUg,Nissan Infiniti Smart Keys-How to change Dead Battery Key Fob & Emergency Start,emergency,,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=z0X9qpt-HUg
PDXMJa9f6VU,HOW TO USE NSN14 LISHI TO FOR MOST NISSAN AND INFINITE MODELS,lishi,Lishi,Nissan,,,,1,https://www.youtube.com/watch?v=PDXMJa9f6VU
FMBL2kWzERA,“I-Key System Error” in Nissan vehicles: Reasons and quick fix,other,,Nissan|Ram,Pathfinder,,,4,https://www.youtube.com/watch?v=FMBL2kWzERA
vQhpHtWLNpc,Bricked Nissan Rogue 2017 - Issue and Fix with Autel 508,other,Autel,Nissan|Ram,Rogue,2017,2017,2,https://www.youtube.com/watch?v=vQhpHtWLNpc
mWRU8Ybv6X0,Infiniti/Nissan 20-Digit rolling code system; an easy yet powerful method of storing the Proximity K,other,,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=mWRU8Ybv6X0
uzCC0phjhAw,The Infiniti Nissan 20 Digit Rolling Code explained in detail,other,,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=uzCC0phjhAw
kyoQYSg_psk,Mastering Nissan 20-Digit Rolling Codes: Why you Only Need One Token!,other,,Nissan|Ram,Pathfinder,,,2,https://www.youtube.com/watch?v=kyoQYSg_psk
F0FsED_8_xA,2013+ Nissan Pathfinder Plug & Play Remote Start KIT - 10 MINUTE INSTALL!,other,,Nissan|Ram,Pathfinder,2013,2013,2,https://www.youtube.com/watch?v=F0FsED_8_xA
X6Gk5oSkc0Y,2022 Mitsubishi Outlander vs 2022 Nissan Rogue | 10 KEY DIFFERENCES!,other,,Nissan|Mitsubishi,Rogue|Outlander,2022,2022,1,https://www.youtube.com/watch?v=X6Gk5oSkc0Y
zRxAWpX6ouY,2020-2023 Nissan Sentra; adding a spare virgin proximity key!,other,,Nissan|Infiniti,,2020,2023,1,https://www.youtube.com/watch?v=zRxAWpX6ouY
w1Z-w4-32pk,Nissan Frontier 2022 and New Key with Autel KM100,other,Autel,Nissan|Infiniti,,2022,2022,1,https://www.youtube.com/watch?v=w1Z-w4-32pk
uTts4W1eSsw,Nissan Pathfinder 2022 -Program Amazon Key with ADC2017. And SmartPro,other,Smart Pro,Nissan|Infiniti|Ram,Pathfinder,2017,2022,1,https://www.youtube.com/watch?v=uTts4W1eSsw
0MwT8zWMtmU,Nissan 20 Digit Security Code; How to properly cycle the Prox keys,pin_code,,Nissan|Ram,Rogue,,,2,https://www.youtube.com/watch?v=0MwT8zWMtmU
HrUzD1XmDww,Nissan cable 16+32 autel cable for key programming,programming,Autel,Nissan|Kia|Ram,Telluride,,,2,https://www.youtube.com/watch?v=HrUzD1XmDww
hJ5WN1Zp50w,Program 2022 Nissan Pathfinder proximity key w Smart Pro Key Programmer,programming,Smart Pro,Nissan|Ram,Pathfinder,2022,2022,4,https://www.youtube.com/watch?v=hJ5WN1Zp50w
2OYRXetz5Fg,2022 Nissan Pathfinder proximity key programming via Smart Pro,programming,Smart Pro,Nissan|Ram,Pathfinder,2022,2022,4,https://www.youtube.com/watch?v=2OYRXetz5Fg
mKIkjqiELMs,Dangerous 2015 Nissan Rogue PROX Key Programming: Success or Disaster?,programming,,Nissan|Ram,Rogue,2015,2015,2,https://www.youtube.com/watch?v=mKIkjqiELMs
HPGZXJOHu8c,IM608 PRO: From Despair to Repair 2014 Nissan Altima Key Programming Success,programming,Autel,Nissan|Ram,Altima,2014,2014,1,https://www.youtube.com/watch?v=HPGZXJOHu8c
b85K_kQn9Ek,2020-22 Nissan Sentra proximity programming coupled with the ADC 2017 Nissan bypass cable,programming,,Nissan|Ram,Altima,2017,2020,1,https://www.youtube.com/watch?v=b85K_kQn9Ek
wkv7aaCnwSE,Nissan Altima CVT Programming P17F0 Judder Code SOLVED!,programming,,Nissan|Ram,Altima,,,1,https://www.youtube.com/watch?v=wkv7aaCnwSE
lsikikozD60,2022 Nissan Frontier: The Subtle Programming Difference You NEED to Know,programming,,Nissan|Infiniti|Ram,,2022,2022,1,https://www.youtube.com/watch?v=lsikikozD60
PTUxmhm8UVk,2019 Nissan Altima Key Fob Programming via Xtool Auto Pro Pad,programming,XTOOL,Nissan|Ram,Altima,2019,2019,1,https://www.youtube.com/watch?v=PTUxmhm8UVk
GAI9nZ8S-lQ,"How To Fix “I-Key System Error” In Nissan – Causes, Fixes & Quick Reset Steps",tutorial,,Nissan|Ram,Pathfinder,,,4,https://www.youtube.com/watch?v=GAI9nZ8S-lQ
STZAv3m_WL4,"Nissan ""I-Key System Error"" (Causes & How to Fix)",tutorial,,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=STZAv3m_WL4
4v-2C5aVMJI,Infiniti/Nissan: How to Test a Faulty Slot Using a Working Key,tutorial,,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=4v-2C5aVMJI
CnTW7Wl6HHE,How To Fix Nissan “I-Key System Error”,tutorial,,Nissan|Ram,Pathfinder,,,2,https://www.youtube.com/watch?v=CnTW7Wl6HHE
KNh8N0Vqdac,How To Remove & Unplug Nissan ECU Engine Control Unit! 3 17 2019,tutorial,,Nissan|Ram,Pathfinder,2019,2019,2,https://www.youtube.com/watch?v=KNh8N0Vqdac
SvRS4AFTXLE,How To Reset Immobilizer Warning Light | Car with Lock Symbol?,tutorial,,Nissan|Mazda,Altima,,,2,https://www.youtube.com/watch?v=SvRS4AFTXLE
2xFI7RwelXE,HOW TO REMOVE DASHBOARD NISSAN ALTIMA 2019-2021 L34,tutorial,,Nissan,Altima,2019,2021,1,https://www.youtube.com/watch?v=2xFI7RwelXE
H5It_nISTkw,How to Replace the Cabin Air Filter [Nissan Altima 2019 - 2022],tutorial,,Nissan,Altima,2019,2022,1,https://www.youtube.com/watch?v=H5It_nISTkw
hd4QBh7vCkE,How To Remove 2017-2022 Nissan Rogue Sport Glovebox.,tutorial,,Nissan,Altima|Rogue,2017,2022,1,https://www.youtube.com/watch?v=hd4QBh7vCkE
EosolJvwcBo,"How To Fix Nissan “Key ID Incorrect” – Causes, Symptoms & Fixes",tutorial,,Nissan|Infiniti,,,,1,https://www.youtube.com/watch?v=EosolJvwcBo
ZGNtUwvSggI,How to program a Nissan Rogue remote key fob 2008 - 2015,tutorial,,Nissan|Ram,Rogue,2015,2015,2,https://www.youtube.com/watch?v=ZGNtUwvSggI
bU3k5fMaO2A,Nissan 20 digit rolling code how to jump in & out of learn mode,tutorial,,Nissan|Ram,Rogue,,,2,https://www.youtube.com/watch?v=bU3k5fMaO2A
DZT6PwC5QrA,How to program spare Nissan or Infiniti key fob.,tutorial,,Nissan|Infiniti|Ram,,,,1,https://www.youtube.com/watch?v=DZT6PwC5QrA
HV9MBT50sQ4,How to Program Nissan Altima Key Fob (EASY),tutorial,,Nissan|Infiniti|Ram,Altima,,,1,https://www.youtube.com/watch?v=HV9MBT50sQ4
hiCYteqy8P0,How to Program A Key Fob For a Nissan/Infiniti EASY! no tools required!,tutorial,,Nissan|Infiniti|Ram,,,,1,https://www.youtube.com/watch?v=hiCYteqy8P0
M92cnswHM48,Frunk Access with Dead Battery,other,,Polestar|Ram,,,,2,https://www.youtube.com/watch?v=M92cnswHM48
bAd5eiJxiLg,How to Open the Frunk if Your 12V Battery is Dead,tutorial,,Polestar,,,,1,https://www.youtube.com/watch?v=bAd5eiJxiLg
xxPn4Nxn-b4,Programming a Spare Key For a 2013 Porsche Panamera | ACDP Module 10,add_key,Yanhua ACDP,Porsche|Ram,Panamera,2013,2013,1,https://www.youtube.com/watch?v=xxPn4Nxn-b4
OllKHpt4W0Q,"How to Add a Spare Key to a Porsche 911 991.2 Using AVDI, PROTAG, PO008 License and Dump of 9S12",add_key,,Porsche,,,,1,https://www.youtube.com/watch?v=OllKHpt4W0Q
uLUWoMhPthg,How to Add Key + All Keys Lost to Porsche BCM - [ MINI ACDP No Solder EEPROM & Mobile App ] Part 1,akl,Yanhua ACDP,Porsche|MINI,,,,1,https://www.youtube.com/watch?v=uLUWoMhPthg
wmFuEYt50D0,2019-2025 Porsche Cayenne Key Fob Battery Replacement - EASY DIY,battery,,Porsche,Cayenne,2019,2025,1,https://www.youtube.com/watch?v=wmFuEYt50D0
NJF9NUfPurQ,2020 Porsche Cayenne Remote key Battery Replacement How To Guide,battery,,Porsche,Cayenne,2020,2020,1,https://www.youtube.com/watch?v=NJF9NUfPurQ
n5lDflUelWk,2017-2024 Porsche Panamera Cayenne Remote Key Fob Battery Replacement - EASY DIY,battery,,Porsche,Cayenne|Panamera,2017,2024,1,https://www.youtube.com/watch?v=n5lDflUelWk
f-FjF-7Sx5k,Porsche BCM Adapter with Key Tool Plus - Xhorse,bcm,Xhorse,Porsche,,,,1,https://www.youtube.com/watch?v=f-FjF-7Sx5k
XQc5gkbSPD8,Porsche BCM MCU swap,bcm,,Porsche,,,,1,https://www.youtube.com/watch?v=XQc5gkbSPD8
e7yC5u-jc2Q,Reading a Porsche Rear BCM using VVDI PROG,bcm,Xhorse,Porsche,,,,1,https://www.youtube.com/watch?v=e7yC5u-jc2Q
frlOSxiMaX4,Porsche BCM Replacement Electronics - How To - C11006 Coding 806005 Immobiliser Not Taught PIWIS,bcm,,Porsche,,,,1,https://www.youtube.com/watch?v=frlOSxiMaX4
uk6_cdf-Qco,A successful read finally Porsche rear BCM,bcm,,Porsche,,,,1,https://www.youtube.com/watch?v=uk6_cdf-Qco
21kiUlfDMSo,How To: Find the Emergency Key Hole & Key on your Porsche,emergency,,Porsche,Cayenne,,,1,https://www.youtube.com/watch?v=21kiUlfDMSo
ksX_e9KCGGg,Xhorse VVDI MLB TOOL - SOLDER-FREE ADAPTERS | KeyShop Online,other,Xhorse,Porsche,Cayenne,,,1,https://www.youtube.com/watch?v=ksX_e9KCGGg
xtqkXIOGk_Q,Porsche Entry & Drive | PCC,other,,Porsche,,,,1,https://www.youtube.com/watch?v=xtqkXIOGk_Q
3O8XsHqmUrs,Cutting a HU162T Porsche Key Blade Using CGDI Godzilla,other,,Porsche,,,,1,https://www.youtube.com/watch?v=3O8XsHqmUrs
03Kmy4FYG-Q,Programación Porsche Macan con Autel IM608.,other,Autel,Porsche|Ram,Macan,,,1,https://www.youtube.com/watch?v=03Kmy4FYG-Q
tfiKmKMBrmo,Porsche Cayenne rear BCM programming,programming,,Porsche|Ram,Cayenne,,,1,https://www.youtube.com/watch?v=tfiKmKMBrmo
3d12EZ7S8XY,(6/6) Autel IM608 PRO | EEPROM Programming with a Porsche,programming,Autel,Porsche|Ram,,,,2,https://www.youtube.com/watch?v=3d12EZ7S8XY
pCnqCyY5QII,How To EEPROM Programming a Porsche using Autel IM608 Pro,programming,Autel,Porsche|Ram,,,,2,https://www.youtube.com/watch?v=pCnqCyY5QII
ryQ0rOiY7Yo,ACDP-2 Module 10 Porsche BCM key Programming,programming,Yanhua ACDP,Porsche|Ram,,,,1,https://www.youtube.com/watch?v=ryQ0rOiY7Yo
gAjn3auWFDs,Porsche Smart Key Programming - Unlocking (Renew),programming,,Porsche|Ram,,,,1,https://www.youtube.com/watch?v=gAjn3auWFDs
-UkRYfc3aBw,PORSCHE BCM KEY PROGRAMMING,programming,,Porsche|Ram,,,,1,https://www.youtube.com/watch?v=-UkRYfc3aBw
9KrhjNQh-bo,2016 XC90 : ADD key programming with im608pro,add_key,Autel,Ram,,2016,2016,1,https://www.youtube.com/watch?v=9KrhjNQh-bo
R7699d7V5qQ,2020 Silverado All Keys Lost Programmed With TechLine Dealer Tool,akl,,Ram,Silverado,2020,2020,1,https://www.youtube.com/watch?v=R7699d7V5qQ
vCFZq62qsB4,2022 year BYD Qin PLUS EV all key lost using KD-X4,akl,,Ram,,2022,2022,1,https://www.youtube.com/watch?v=vCFZq62qsB4
r_M5gyPPnjQ,Lonsdor K518 Pro Program 2020 Great Wall Haval H6 All Smart Keys Lost- OBDII365,akl,Lonsdor,Ram,,2020,2020,1,https://www.youtube.com/watch?v=r_M5gyPPnjQ
JdW8C5QGoZ8,OBDSTAR G3 HAVAL H6 (3ND) Read PinCode and Program Proximity All Keys Lost via OBD-OBDII365,akl,,Ram,,,,1,https://www.youtube.com/watch?v=JdW8C5QGoZ8
YxdbJy-kskY,KeyMaster G3-HAVAL H6(3ND) Read PinCode and Proximity Key Programming(All Keys Lost) by OBD,akl,,Ram,,,,1,https://www.youtube.com/watch?v=YxdbJy-kskY
fSSCr5WDi10,OBDSTAR G3 - Smart Key Programming - Geely Geometry E - AKL | KeyShop Online,akl,,Ram,,,,1,https://www.youtube.com/watch?v=fSSCr5WDi10
FcK8WWYjbcE,How to Program All Keys Lost on Mitsubishi Attrage 2014 Using Autel KM100,akl,Autel,Ram|Mitsubishi,,2014,2014,1,https://www.youtube.com/watch?v=FcK8WWYjbcE
oF1oULP8oVM,Mastering Key Cutting & Programming: 2019 Mitsubishi Outlander Sport Chip Key When All Keys Lost.,akl,,Ram|Mitsubishi,Outlander,2019,2019,1,https://www.youtube.com/watch?v=oF1oULP8oVM
8IfiDRog05Q,Tips to Program GM 2021 2024 All Smart Keys Lost with Autel IM508/IM608,akl,Autel,Ram|Chevrolet,,2021,2024,2,https://www.youtube.com/watch?v=8IfiDRog05Q
p9r-914J6bI,How TO PROGRAM A BCM ... WITHOUT GOING TO THE DEALER,bcm,,Ram|Nissan,Rogue,,,2,https://www.youtube.com/watch?v=p9r-914J6bI
AxzeUdIckWc,IM608 PRO Case Study How to Replace and Program a BCM on a 2017 Ram ProMaster,bcm,Autel,Ram,1500,2017,2017,1,https://www.youtube.com/watch?v=AxzeUdIckWc
-u3Rtx7mThY,Bypass the Pesky RAM Security Gateway - HERE'S HOW!,bypass,,Ram,1500,,,6,https://www.youtube.com/watch?v=-u3Rtx7mThY
5WAIUTyQ3T0,2019 Ram 1500 security gateway location,bypass,,Ram,Ram 1500|1500,2019,2019,2,https://www.youtube.com/watch?v=5WAIUTyQ3T0
injbo0SAp_4,Installing Security Bypass Cable in 2018 RAM 1500 - Used to change vehicle settings,bypass,,Ram,Ram 1500|1500,2018,2018,1,https://www.youtube.com/watch?v=injbo0SAp_4
bBahzr7VRIo,New Body Ram Heavy Duty - Gateway Bypass Installation - Infotainment.com,bypass,,Ram,,,,1,https://www.youtube.com/watch?v=bBahzr7VRIo
-gc_yd4TpNs,Program Basic Key with Techstream. (Tutorial),diagnostic,Techstream,Ram,,,,1,https://www.youtube.com/watch?v=-gc_yd4TpNs
tGBKl81zEzM,ODIS/VAS for UNDER 40$? YES! Mongoose Pro J2534 from Aliexpress ODIS-S and ODIS-E Test and Review,diagnostic,ODIS,Ram,,,,2,https://www.youtube.com/watch?v=tGBKl81zEzM
